file,object,Has Metadata record,In Merritt
0122.02.0026.04,0122.02.0026,No,No
0122.02.0026.05,0122.02.0026,No,No
0122.02.0026.06,0122.02.0026,No,No
0122.02.0026.07,0122.02.0026,No,No
0122.02.0026.08,0122.02.0026,No,No
0122.02.0026.09,0122.02.0026,No,No
0122.02.0027.01,0122.02.0027,No,No
0122.02.0027.02,0122.02.0027,No,No
0122.02.0027.03,0122.02.0027,No,No
0122.02.0027.04,0122.02.0027,No,No
0122.02.0027.05,0122.02.0027,No,No
0122.02.0027.06,0122.02.0027,No,No
0122.02.0027.07,0122.02.0027,No,No
0122.02.0027.08,0122.02.0027,No,No
0122.02.0027.09,0122.02.0027,No,No
0122.02.0027.10,0122.02.0027,No,No
0122.02.0027.11,0122.02.0027,No,No
0122.02.0027.12,0122.02.0027,No,No
0122.02.0028.01,0122.02.0028,No,No
0122.02.0028.02,0122.02.0028,No,No
0122.02.0028.03,0122.02.0028,No,No
0122.02.0028.04,0122.02.0028,No,No
0122.02.0028.05,0122.02.0028,No,No
0122.02.0028.06,0122.02.0028,No,No
0122.02.0028.07,0122.02.0028,No,No
0122.02.0028.08,0122.02.0028,No,No
0122.02.0028.09,0122.02.0028,No,No
0122.02.0028.10,0122.02.0028,No,No
0122.02.0028.11,0122.02.0028,No,No
0122.02.0028.12,0122.02.0028,No,No
0122.02.0028.13,0122.02.0028,No,No
0122.02.0028.14,0122.02.0028,No,No
0122.02.0028.15,0122.02.0028,No,No
0122.02.0028.16,0122.02.0028,No,No
0122.02.0028.17,0122.02.0028,No,No
0122.02.0028.18,0122.02.0028,No,No
0122.02.0028.19,0122.02.0028,No,No
0122.02.0028.20,0122.02.0028,No,No
0122.02.0029.01,0122.02.0029,No,No
0122.02.0029.02,0122.02.0029,No,No
0122.02.0029.03,0122.02.0029,No,No
0122.02.0029.04,0122.02.0029,No,No
0122.02.0029.05,0122.02.0029,No,No
0122.02.0029.06,0122.02.0029,No,No
0122.02.0029.07,0122.02.0029,No,No
0122.02.0029.08,0122.02.0029,No,No
0122.02.0029.09,0122.02.0029,No,No
0122.02.0029.10,0122.02.0029,No,No
0122.02.0029.11,0122.02.0029,No,No
0122.02.0029.12,0122.02.0029,No,No
0122.02.0029.13,0122.02.0029,No,No
0122.02.0029.14,0122.02.0029,No,No
0122.02.0029.15,0122.02.0029,No,No
0122.02.0029.16,0122.02.0029,No,No
0122.02.0029.17,0122.02.0029,No,No
0122.02.0029.18,0122.02.0029,No,No
0122.02.0029.19,0122.02.0029,No,No
0122.02.0029.20,0122.02.0029,No,No
0122.02.0029.21,0122.02.0029,No,No
0122.02.0029.22,0122.02.0029,No,No
0122.02.0030.01,0122.02.0030,No,No
0122.02.0030.010,0122.02.0030,No,No
0122.02.0030.02,0122.02.0030,No,No
0122.02.0030.03,0122.02.0030,No,No
0122.02.0030.04,0122.02.0030,No,No
0122.02.0030.05,0122.02.0030,No,No
0122.02.0030.06,0122.02.0030,No,No
0122.02.0030.07,0122.02.0030,No,No
0122.02.0030.08,0122.02.0030,No,No
0122.02.0030.09,0122.02.0030,No,No
0122.02.0030.11,0122.02.0030,No,No
0122.02.0030.12,0122.02.0030,No,No
0122.02.0030.13,0122.02.0030,No,No
0122.02.0030.14,0122.02.0030,No,No
0122.02.0030.15,0122.02.0030,No,No
0122.02.0030.16,0122.02.0030,No,No
0122.02.0030.17,0122.02.0030,No,No
0122.02.0030.18,0122.02.0030,No,No
0122.02.0030.19,0122.02.0030,No,No
0122.02.0030.20,0122.02.0030,No,No
0122.02.0030.21,0122.02.0030,No,No
0122.02.0030.22,0122.02.0030,No,No
0122.02.0030.23,0122.02.0030,No,No
0122.02.0031.01,0122.02.0031,No,No
0122.02.0031.02,0122.02.0031,No,No
0122.02.0031.03,0122.02.0031,No,No
0122.02.0031.04,0122.02.0031,No,No
0122.02.0031.05,0122.02.0031,No,No
0122.02.0031.06,0122.02.0031,No,No
0122.02.0031.07,0122.02.0031,No,No
0122.02.0031.08,0122.02.0031,No,No
0122.02.0031.09,0122.02.0031,No,No
0122.02.0031.10,0122.02.0031,No,No
0122.02.0031.11,0122.02.0031,No,No
0122.02.0031.12,0122.02.0031,No,No
0122.02.0031.13,0122.02.0031,No,No
0122.02.0031.14,0122.02.0031,No,No
0122.02.0031.15,0122.02.0031,No,No
0122.02.0031.16,0122.02.0031,No,No
0122.02.0031.17,0122.02.0031,No,No
0122.02.0031.18,0122.02.0031,No,No
0122.02.0031.19,0122.02.0031,No,No
0122.02.0031.20,0122.02.0031,No,No
0122.02.0031.21,0122.02.0031,No,No
0122.02.0031.22,0122.02.0031,No,No
0122.02.0031.23,0122.02.0031,No,No
0122.02.0031.24,0122.02.0031,No,No
0122.02.0031.25,0122.02.0031,No,No
0122.02.0031.26,0122.02.0031,No,No
0122.02.0031.27,0122.02.0031,No,No
0122.02.0031.28,0122.02.0031,No,No
0122.02.0031.29,0122.02.0031,No,No
0122.02.0032.01,0122.02.0032,No,No
0122.02.0032.02,0122.02.0032,No,No
0122.02.0032.03,0122.02.0032,No,No
0122.02.0032.04,0122.02.0032,No,No
0122.02.0032.05,0122.02.0032,No,No
0122.02.0032.06,0122.02.0032,No,No
0122.02.0032.07,0122.02.0032,No,No
0122.02.0032.08,0122.02.0032,No,No
0122.02.0032.09,0122.02.0032,No,No
0122.02.0032.10,0122.02.0032,No,No
0122.02.0032.11,0122.02.0032,No,No
0122.02.0032.12,0122.02.0032,No,No
0122.02.0032.13,0122.02.0032,No,No
0122.02.0032.14,0122.02.0032,No,No
0122.02.0032.15,0122.02.0032,No,No
0122.02.0032.16,0122.02.0032,No,No
0122.02.0032.17,0122.02.0032,No,No
0122.02.0032.18,0122.02.0032,No,No
0122.02.0032.19,0122.02.0032,No,No
0122.02.0032.20,0122.02.0032,No,No
0122.02.0032.21,0122.02.0032,No,No
0122.02.0032.22,0122.02.0032,No,No
0122.02.0032.23,0122.02.0032,No,No
0122.02.0032.24,0122.02.0032,No,No
0122.02.0033.01,0122.02.0033,No,No
0122.02.0033.02,0122.02.0033,No,No
0122.02.0033.03,0122.02.0033,No,No
0122.02.0033.04,0122.02.0033,No,No
0122.02.0033.05,0122.02.0033,No,No
0122.02.0033.06,0122.02.0033,No,No
0122.02.0033.07,0122.02.0033,No,No
0122.02.0033.08,0122.02.0033,No,No
0122.02.0033.09,0122.02.0033,No,No
0122.02.0033.10,0122.02.0033,No,No
0122.02.0033.11,0122.02.0033,No,No
0122.02.0033.12,0122.02.0033,No,No
0122.02.0033.13,0122.02.0033,No,No
0122.02.0033.14,0122.02.0033,No,No
0122.02.0033.15,0122.02.0033,No,No
0122.02.0033.16,0122.02.0033,No,No
0122.02.0033.17,0122.02.0033,No,No
0122.02.0033.18,0122.02.0033,No,No
0122.02.0033.19,0122.02.0033,No,No
0122.02.0033.20,0122.02.0033,No,No
0122.02.0033.21,0122.02.0033,No,No
0122.02.0033.22,0122.02.0033,No,No
0122.02.0033.23,0122.02.0033,No,No
0122.02.0033.24,0122.02.0033,No,No
0122.02.0034.01,0122.02.0034,No,No
0122.02.0034.02,0122.02.0034,No,No
0122.02.0034.03,0122.02.0034,No,No
0122.02.0034.04,0122.02.0034,No,No
0122.02.0034.05,0122.02.0034,No,No
0122.02.0034.06,0122.02.0034,No,No
0122.02.0034.07,0122.02.0034,No,No
0122.02.0034.08,0122.02.0034,No,No
0122.02.0034.09,0122.02.0034,No,No
0122.02.0034.10,0122.02.0034,No,No
0122.02.0034.11,0122.02.0034,No,No
0122.02.0034.12,0122.02.0034,No,No
0122.02.0034.13,0122.02.0034,No,No
0122.02.0034.14,0122.02.0034,No,No
0122.02.0034.15,0122.02.0034,No,No
0122.02.0034.16,0122.02.0034,No,No
0122.02.0034.17,0122.02.0034,No,No
0122.02.0034.18,0122.02.0034,No,No
0122.02.0034.19,0122.02.0034,No,No
0122.02.0034.20,0122.02.0034,No,No
0122.02.0034.21,0122.02.0034,No,No
0122.02.0034.22,0122.02.0034,No,No
0122.02.0034.23,0122.02.0034,No,No
0122.02.0034.24,0122.02.0034,No,No
0122.02.0035.01,0122.02.0035,No,No
0122.02.0035.02,0122.02.0035,No,No
0122.02.0035.03,0122.02.0035,No,No
0122.02.0035.04,0122.02.0035,No,No
0122.02.0035.05,0122.02.0035,No,No
0122.02.0035.06,0122.02.0035,No,No
0122.02.0035.07,0122.02.0035,No,No
0122.02.0035.08,0122.02.0035,No,No
0122.02.0035.09,0122.02.0035,No,No
0122.02.0035.10,0122.02.0035,No,No
0122.02.0035.11,0122.02.0035,No,No
0122.02.0035.12,0122.02.0035,No,No
0122.02.0035.13,0122.02.0035,No,No
0122.02.0035.14,0122.02.0035,No,No
0122.02.0035.15,0122.02.0035,No,No
0122.02.0035.16,0122.02.0035,No,No
0122.02.0035.17,0122.02.0035,No,No
0122.02.0035.18,0122.02.0035,No,No
0122.02.0035.19,0122.02.0035,No,No
0122.02.0035.20,0122.02.0035,No,No
0122.02.0035.21,0122.02.0035,No,No
0122.02.0035.22,0122.02.0035,No,No
0122.02.0035.23,0122.02.0035,No,No
0122.02.0035.24,0122.02.0035,No,No
0122.02.0036.01,0122.02.0036,No,No
0122.02.0036.02,0122.02.0036,No,No
0122.02.0036.03,0122.02.0036,No,No
0122.02.0036.04,0122.02.0036,No,No
0122.02.0036.05,0122.02.0036,No,No
0122.02.0036.06,0122.02.0036,No,No
0122.02.0036.07,0122.02.0036,No,No
0122.02.0036.08,0122.02.0036,No,No
0122.02.0036.09,0122.02.0036,No,No
0122.02.0036.10,0122.02.0036,No,No
0122.02.0036.11,0122.02.0036,No,No
0122.02.0036.12,0122.02.0036,No,No
0122.02.0036.13,0122.02.0036,No,No
0122.02.0036.14,0122.02.0036,No,No
0122.02.0036.15,0122.02.0036,No,No
0122.02.0036.16,0122.02.0036,No,No
0122.02.0036.17,0122.02.0036,No,No
0122.02.0036.18,0122.02.0036,No,No
0122.02.0036.19,0122.02.0036,No,No
0122.02.0036.20,0122.02.0036,No,No
0122.02.0036.21,0122.02.0036,No,No
0122.02.0036.22,0122.02.0036,No,No
0122.02.0036.23,0122.02.0036,No,No
0122.02.0036.24,0122.02.0036,No,No
0122.02.0037.01,0122.02.0037,No,No
0122.02.0037.02,0122.02.0037,No,No
0122.02.0037.03,0122.02.0037,No,No
0122.02.0037.04,0122.02.0037,No,No
0122.02.0037.05,0122.02.0037,No,No
0122.02.0037.06,0122.02.0037,No,No
0122.02.0037.07,0122.02.0037,No,No
0122.02.0037.08,0122.02.0037,No,No
0122.02.0037.09,0122.02.0037,No,No
0122.02.0037.10,0122.02.0037,No,No
0122.02.0037.11,0122.02.0037,No,No
0122.02.0037.12,0122.02.0037,No,No
0122.02.0037.13,0122.02.0037,No,No
0122.02.0037.14,0122.02.0037,No,No
0122.02.0037.15,0122.02.0037,No,No
0122.02.0037.16,0122.02.0037,No,No
0122.02.0037.17,0122.02.0037,No,No
0122.02.0037.18,0122.02.0037,No,No
0122.02.0037.19,0122.02.0037,No,No
0122.02.0037.20,0122.02.0037,No,No
0122.02.0037.21,0122.02.0037,No,No
0122.02.0037.22,0122.02.0037,No,No
0122.02.0037.23,0122.02.0037,No,No
0122.02.0037.24,0122.02.0037,No,No
0122.02.0038.01,0122.02.0038,No,No
0122.02.0038.02,0122.02.0038,No,No
0122.02.0038.03,0122.02.0038,No,No
0122.02.0038.04,0122.02.0038,No,No
0122.02.0038.05,0122.02.0038,No,No
0122.02.0038.06,0122.02.0038,No,No
0122.02.0038.07,0122.02.0038,No,No
0122.02.0038.08,0122.02.0038,No,No
0122.02.0038.09,0122.02.0038,No,No
0122.02.0038.10,0122.02.0038,No,No
0122.02.0038.11,0122.02.0038,No,No
0122.02.0038.12,0122.02.0038,No,No
0122.02.0038.13,0122.02.0038,No,No
0122.02.0038.14,0122.02.0038,No,No
0122.02.0038.15,0122.02.0038,No,No
0122.02.0038.16,0122.02.0038,No,No
0122.02.0038.17,0122.02.0038,No,No
0122.02.0038.18,0122.02.0038,No,No
0122.02.0038.19,0122.02.0038,No,No
0122.02.0038.20,0122.02.0038,No,No
0122.02.0038.21,0122.02.0038,No,No
0122.02.0038.22,0122.02.0038,No,No
0122.02.0038.23,0122.02.0038,No,No
0122.02.0038.24,0122.02.0038,No,No
0122.02.0039.01,0122.02.0039,No,No
0122.02.0039.02,0122.02.0039,No,No
0122.02.0039.03,0122.02.0039,No,No
0122.02.0039.04,0122.02.0039,No,No
0122.02.0039.05,0122.02.0039,No,No
0122.02.0039.06,0122.02.0039,No,No
0122.02.0039.07,0122.02.0039,No,No
0122.02.0039.08,0122.02.0039,No,No
0122.02.0039.09,0122.02.0039,No,No
0122.02.0039.10,0122.02.0039,No,No
0122.02.0039.11,0122.02.0039,No,No
0122.02.0039.12,0122.02.0039,No,No
0122.02.0039.13,0122.02.0039,No,No
0122.02.0039.14,0122.02.0039,No,No
0122.02.0039.15,0122.02.0039,No,No
0122.02.0039.16,0122.02.0039,No,No
0122.02.0039.17,0122.02.0039,No,No
0122.02.0039.18,0122.02.0039,No,No
0122.02.0039.19,0122.02.0039,No,No
0122.02.0039.20,0122.02.0039,No,No
0122.02.0039.21,0122.02.0039,No,No
0122.02.0039.22,0122.02.0039,No,No
0122.02.0039.23,0122.02.0039,No,No
0122.02.0039.24,0122.02.0039,No,No
0122.02.0040.01,0122.02.0040,No,No
0122.02.0040.02,0122.02.0040,No,No
0122.02.0040.03,0122.02.0040,No,No
0122.02.0040.04,0122.02.0040,No,No
0122.02.0040.05,0122.02.0040,No,No
0122.02.0040.06,0122.02.0040,No,No
0122.02.0040.07,0122.02.0040,No,No
0122.02.0040.08,0122.02.0040,No,No
0122.02.0040.09,0122.02.0040,No,No
0122.02.0040.10,0122.02.0040,No,No
0122.02.0040.11,0122.02.0040,No,No
0122.02.0040.12,0122.02.0040,No,No
0122.02.0040.13,0122.02.0040,No,No
0122.02.0040.14,0122.02.0040,No,No
0122.02.0040.15,0122.02.0040,No,No
0122.02.0040.16,0122.02.0040,No,No
0122.02.0040.17,0122.02.0040,No,No
0122.02.0040.18,0122.02.0040,No,No
0122.02.0040.19,0122.02.0040,No,No
0122.02.0040.20,0122.02.0040,No,No
0122.02.0040.21,0122.02.0040,No,No
0122.02.0040.22,0122.02.0040,No,No
0122.02.0040.23,0122.02.0040,No,No
0122.02.0040.24,0122.02.0040,No,No
0122.02.0041.01,0122.02.0041,No,No
0122.02.0041.02,0122.02.0041,No,No
0122.02.0041.03,0122.02.0041,No,No
0122.02.0041.04,0122.02.0041,No,No
0122.02.0041.05,0122.02.0041,No,No
0122.02.0041.06,0122.02.0041,No,No
0122.02.0041.07,0122.02.0041,No,No
0122.02.0041.08,0122.02.0041,No,No
0122.02.0041.09,0122.02.0041,No,No
0122.02.0041.10,0122.02.0041,No,No
0122.02.0041.11,0122.02.0041,No,No
0122.02.0041.12,0122.02.0041,No,No
0122.02.0041.13,0122.02.0041,No,No
0122.02.0041.14,0122.02.0041,No,No
0122.02.0041.15,0122.02.0041,No,No
0122.02.0041.16,0122.02.0041,No,No
0122.02.0041.17,0122.02.0041,No,No
0122.02.0041.18,0122.02.0041,No,No
0122.02.0041.19,0122.02.0041,No,No
0122.02.0041.20,0122.02.0041,No,No
0122.02.0042.01,0122.02.0042,No,No
0122.02.0042.02,0122.02.0042,No,No
0122.02.0042.03,0122.02.0042,No,No
0122.02.0042.04,0122.02.0042,No,No
0122.02.0042.05,0122.02.0042,No,No
0122.02.0042.06,0122.02.0042,No,No
0122.02.0042.07,0122.02.0042,No,No
0122.02.0042.08,0122.02.0042,No,No
0122.02.0042.09,0122.02.0042,No,No
0122.02.0042.10,0122.02.0042,No,No
0122.02.0042.11,0122.02.0042,No,No
0122.02.0042.12,0122.02.0042,No,No
0122.02.0042.13,0122.02.0042,No,No
0122.02.0042.14,0122.02.0042,No,No
0122.02.0042.15,0122.02.0042,No,No
0122.02.0042.16,0122.02.0042,No,No
0122.02.0042.17,0122.02.0042,No,No
0122.02.0042.18,0122.02.0042,No,No
0122.02.0042.19,0122.02.0042,No,No
0122.02.0042.20,0122.02.0042,No,No
0122.02.0042.21,0122.02.0042,No,No
0122.02.0042.22,0122.02.0042,No,No
0122.02.0042.23,0122.02.0042,No,No
0122.02.0042.24,0122.02.0042,No,No
0122.02.0042.25,0122.02.0042,No,No
0122.02.0042.26,0122.02.0042,No,No
0122.02.0042.27,0122.02.0042,No,No
0122.02.0042.28,0122.02.0042,No,No
0122.02.0042.29,0122.02.0042,No,No
0122.02.0042.30,0122.02.0042,No,No
0122.02.0042.31,0122.02.0042,No,No
0122.02.0042.32,0122.02.0042,No,No
0122.02.0043.01,0122.02.0043,No,No
0122.02.0043.02,0122.02.0043,No,No
0122.02.0043.03,0122.02.0043,No,No
0122.02.0043.04,0122.02.0043,No,No
0122.02.0043.05,0122.02.0043,No,No
0122.02.0043.06,0122.02.0043,No,No
0122.02.0043.07,0122.02.0043,No,No
0122.02.0043.08,0122.02.0043,No,No
0122.02.0043.09,0122.02.0043,No,No
0122.02.0043.10,0122.02.0043,No,No
0122.02.0043.11,0122.02.0043,No,No
0122.02.0043.12,0122.02.0043,No,No
0122.02.0043.13,0122.02.0043,No,No
0122.02.0043.14,0122.02.0043,No,No
0122.02.0043.15,0122.02.0043,No,No
0122.02.0043.16,0122.02.0043,No,No
0122.02.0043.17,0122.02.0043,No,No
0122.02.0043.18,0122.02.0043,No,No
0122.02.0043.19,0122.02.0043,No,No
0122.02.0043.20,0122.02.0043,No,No
0122.02.0044.01,0122.02.0044,No,No
0122.02.0044.02,0122.02.0044,No,No
0122.02.0044.03,0122.02.0044,No,No
0122.02.0044.04,0122.02.0044,No,No
0122.02.0044.05,0122.02.0044,No,No
0122.02.0044.06,0122.02.0044,No,No
0122.02.0044.07,0122.02.0044,No,No
0122.02.0044.08,0122.02.0044,No,No
0122.02.0044.09,0122.02.0044,No,No
0122.02.0044.10,0122.02.0044,No,No
0122.02.0044.11,0122.02.0044,No,No
0122.02.0044.12,0122.02.0044,No,No
0122.02.0044.13,0122.02.0044,No,No
0122.02.0044.14,0122.02.0044,No,No
0122.02.0044.15,0122.02.0044,No,No
0122.02.0044.16,0122.02.0044,No,No
0122.02.0044.17,0122.02.0044,No,No
0122.02.0044.18,0122.02.0044,No,No
0122.02.0044.19,0122.02.0044,No,No
0122.02.0044.20,0122.02.0044,No,No
0122.02.0044.21,0122.02.0044,No,No
0122.02.0045.01,0122.02.0045,No,No
0122.02.0045.02,0122.02.0045,No,No
0122.02.0045.03,0122.02.0045,No,No
0122.02.0045.04,0122.02.0045,No,No
0122.02.0045.05,0122.02.0045,No,No
0122.02.0045.06,0122.02.0045,No,No
0122.02.0045.07,0122.02.0045,No,No
0122.02.0045.08,0122.02.0045,No,No
0122.02.0045.09,0122.02.0045,No,No
0122.02.0045.10,0122.02.0045,No,No
0122.02.0045.11,0122.02.0045,No,No
0122.02.0045.12,0122.02.0045,No,No
0122.02.0045.13,0122.02.0045,No,No
0122.02.0045.14,0122.02.0045,No,No
0122.02.0045.15,0122.02.0045,No,No
0122.02.0045.16,0122.02.0045,No,No
0122.02.0045.17,0122.02.0045,No,No
0122.02.0045.18,0122.02.0045,No,No
0122.02.0045.19,0122.02.0045,No,No
0122.02.0045.20,0122.02.0045,No,No
0122.02.0046.01,0122.02.0046,No,No
0122.02.0046.02,0122.02.0046,No,No
0122.02.0046.03,0122.02.0046,No,No
0122.02.0046.04,0122.02.0046,No,No
0122.02.0046.05,0122.02.0046,No,No
0122.02.0046.06,0122.02.0046,No,No
0122.02.0046.07,0122.02.0046,No,No
0122.02.0046.08,0122.02.0046,No,No
0122.02.0046.09,0122.02.0046,No,No
0122.02.0046.10,0122.02.0046,No,No
0122.02.0046.11,0122.02.0046,No,No
0122.02.0046.12,0122.02.0046,No,No
0122.02.0046.13,0122.02.0046,No,No
0122.02.0046.14,0122.02.0046,No,No
0122.02.0046.15,0122.02.0046,No,No
0122.02.0046.16,0122.02.0046,No,No
0122.02.0046.17,0122.02.0046,No,No
0122.02.0046.18,0122.02.0046,No,No
0122.02.0047.01,0122.02.0047,No,No
0122.02.0047.02,0122.02.0047,No,No
0122.02.0047.03,0122.02.0047,No,No
0122.02.0047.04,0122.02.0047,No,No
0122.02.0047.05,0122.02.0047,No,No
0122.02.0047.06,0122.02.0047,No,No
0122.02.0047.07,0122.02.0047,No,No
0122.02.0047.08,0122.02.0047,No,No
0122.02.0047.09,0122.02.0047,No,No
0122.02.0047.10,0122.02.0047,No,No
0122.02.0047.11,0122.02.0047,No,No
0122.02.0047.12,0122.02.0047,No,No
0122.02.0047.13,0122.02.0047,No,No
0122.02.0047.14,0122.02.0047,No,No
0122.02.0047.15,0122.02.0047,No,No
0122.02.0047.16,0122.02.0047,No,No
0122.02.0047.17,0122.02.0047,No,No
0122.02.0047.18,0122.02.0047,No,No
0122.02.0047.19,0122.02.0047,No,No
0122.02.0047.20,0122.02.0047,No,No
0122.02.0047.21,0122.02.0047,No,No
0122.02.0047.22,0122.02.0047,No,No
0122.02.0047.23,0122.02.0047,No,No
0122.02.0047.24,0122.02.0047,No,No
0122.02.0048.01,0122.02.0048,No,No
0122.02.0048.02,0122.02.0048,No,No
0122.02.0048.03,0122.02.0048,No,No
0122.02.0048.04,0122.02.0048,No,No
0122.02.0048.05,0122.02.0048,No,No
0122.02.0048.06,0122.02.0048,No,No
0122.02.0048.07,0122.02.0048,No,No
0122.02.0048.08,0122.02.0048,No,No
0122.02.0048.09,0122.02.0048,No,No
0122.02.0048.10,0122.02.0048,No,No
0122.02.0048.11,0122.02.0048,No,No
0122.02.0048.12,0122.02.0048,No,No
0122.02.0048.13,0122.02.0048,No,No
0122.02.0048.14,0122.02.0048,No,No
0122.02.0048.15,0122.02.0048,No,No
0122.02.0048.16,0122.02.0048,No,No
0122.02.0049.01,0122.02.0049,No,No
0122.02.0049.02,0122.02.0049,No,No
0122.02.0049.03,0122.02.0049,No,No
0122.02.0049.04,0122.02.0049,No,No
0122.02.0049.05,0122.02.0049,No,No
0122.02.0049.06,0122.02.0049,No,No
0122.02.0049.07,0122.02.0049,No,No
0122.02.0049.08,0122.02.0049,No,No
0122.02.0049.09,0122.02.0049,No,No
0122.02.0049.10,0122.02.0049,No,No
0122.02.0049.11,0122.02.0049,No,No
0122.02.0049.12,0122.02.0049,No,No
0122.02.0049.13,0122.02.0049,No,No
0122.02.0049.14,0122.02.0049,No,No
0122.02.0049.15,0122.02.0049,No,No
0122.02.0049.16,0122.02.0049,No,No
0122.02.0049.17,0122.02.0049,No,No
0122.02.0049.18,0122.02.0049,No,No
0122.02.0049.19,0122.02.0049,No,No
0122.02.0049.20,0122.02.0049,No,No
0122.02.0049.21,0122.02.0049,No,No
0122.02.0049.22,0122.02.0049,No,No
0122.02.0049.23,0122.02.0049,No,No
0122.02.0050.01,0122.02.0050,No,No
0122.02.0050.02,0122.02.0050,No,No
0122.02.0050.03,0122.02.0050,No,No
0122.02.0050.04,0122.02.0050,No,No
0122.02.0050.05,0122.02.0050,No,No
0122.02.0050.06,0122.02.0050,No,No
0122.02.0050.07,0122.02.0050,No,No
0122.02.0050.08,0122.02.0050,No,No
0122.02.0050.09,0122.02.0050,No,No
0122.02.0050.10,0122.02.0050,No,No
0122.02.0050.11,0122.02.0050,No,No
0122.02.0050.12,0122.02.0050,No,No
0122.02.0050.13,0122.02.0050,No,No
0122.02.0050.14,0122.02.0050,No,No
0122.02.0050.15,0122.02.0050,No,No
0122.02.0050.16,0122.02.0050,No,No
0122.02.0050.17,0122.02.0050,No,No
0122.02.0051.01,0122.02.0051,No,No
0122.02.0051.02,0122.02.0051,No,No
0122.02.0051.03,0122.02.0051,No,No
0122.02.0051.04,0122.02.0051,No,No
0122.02.0051.05,0122.02.0051,No,No
0122.02.0051.06,0122.02.0051,No,No
0122.02.0051.07,0122.02.0051,No,No
0122.02.0051.08,0122.02.0051,No,No
0122.02.0051.09,0122.02.0051,No,No
0122.02.0051.10,0122.02.0051,No,No
0122.02.0051.11,0122.02.0051,No,No
0122.02.0051.12,0122.02.0051,No,No
0122.02.0051.13,0122.02.0051,No,No
0122.02.0051.14,0122.02.0051,No,No
0122.02.0051.15,0122.02.0051,No,No
0122.02.0051.16,0122.02.0051,No,No
0122.02.0051.17,0122.02.0051,No,No
0122.02.0051.18,0122.02.0051,No,No
0122.02.0051.19,0122.02.0051,No,No
0122.02.0051.20,0122.02.0051,No,No
0122.02.0051.21,0122.02.0051,No,No
0122.02.0051.22,0122.02.0051,No,No
0122.02.0051.23,0122.02.0051,No,No
0122.02.0051.24,0122.02.0051,No,No
0122.02.0052.01,0122.02.0052,No,No
0122.02.0052.02,0122.02.0052,No,No
0122.02.0052.03,0122.02.0052,No,No
0122.02.0052.04,0122.02.0052,No,No
0122.02.0052.05,0122.02.0052,No,No
0122.02.0052.06,0122.02.0052,No,No
0122.02.0052.07,0122.02.0052,No,No
0122.02.0052.08,0122.02.0052,No,No
0122.02.0052.09,0122.02.0052,No,No
0122.02.0052.10,0122.02.0052,No,No
0122.02.0052.11,0122.02.0052,No,No
0122.02.0052.12,0122.02.0052,No,No
0122.02.0052.13,0122.02.0052,No,No
0122.02.0052.14,0122.02.0052,No,No
0122.02.0052.15,0122.02.0052,No,No
0122.02.0052.16,0122.02.0052,No,No
0122.02.0052.17,0122.02.0052,No,No
0122.02.0052.18,0122.02.0052,No,No
0122.02.0052.19,0122.02.0052,No,No
0122.02.0052.20,0122.02.0052,No,No
0122.02.0052.21,0122.02.0052,No,No
0122.02.0052.22,0122.02.0052,No,No
0122.02.0053.01,0122.02.0053,No,No
0122.02.0053.02,0122.02.0053,No,No
0122.02.0053.03,0122.02.0053,No,No
0122.02.0053.04,0122.02.0053,No,No
0122.02.0053.05,0122.02.0053,No,No
0122.02.0053.06,0122.02.0053,No,No
0122.02.0053.07,0122.02.0053,No,No
0122.02.0053.08,0122.02.0053,No,No
0122.02.0053.09,0122.02.0053,No,No
0122.02.0053.10,0122.02.0053,No,No
0122.02.0053.11,0122.02.0053,No,No
0122.02.0053.12,0122.02.0053,No,No
0122.02.0053.13,0122.02.0053,No,No
0122.02.0053.14,0122.02.0053,No,No
0122.02.0053.15,0122.02.0053,No,No
0122.02.0053.16,0122.02.0053,No,No
0122.02.0053.17,0122.02.0053,No,No
0122.02.0053.18,0122.02.0053,No,No
0122.02.0053.19,0122.02.0053,No,No
0122.02.0054.01,0122.02.0054,No,No
0122.02.0054.02,0122.02.0054,No,No
0122.02.0054.03,0122.02.0054,No,No
0122.02.0054.04,0122.02.0054,No,No
0122.02.0054.05,0122.02.0054,No,No
0122.02.0054.06,0122.02.0054,No,No
0122.02.0054.07,0122.02.0054,No,No
0122.02.0054.08,0122.02.0054,No,No
0122.02.0054.09,0122.02.0054,No,No
0122.02.0054.10,0122.02.0054,No,No
0122.02.0054.11,0122.02.0054,No,No
0122.02.0054.12,0122.02.0054,No,No
0122.02.0054.13,0122.02.0054,No,No
0122.02.0054.14,0122.02.0054,No,No
0122.02.0054.15,0122.02.0054,No,No
0122.02.0054.16,0122.02.0054,No,No
0122.02.0054.17,0122.02.0054,No,No
0122.02.0054.18,0122.02.0054,No,No
0122.02.0054.19,0122.02.0054,No,No
0122.02.0054.20,0122.02.0054,No,No
0122.02.0054.21,0122.02.0054,No,No
0122.02.0054.22,0122.02.0054,No,No
0122.02.0054.23,0122.02.0054,No,No
0122.02.0054.24,0122.02.0054,No,No
0122.02.0055.01,0122.02.0055,No,No
0122.02.0055.02,0122.02.0055,No,No
0122.02.0055.03,0122.02.0055,No,No
0122.02.0055.04,0122.02.0055,No,No
0122.02.0055.05,0122.02.0055,No,No
0122.02.0055.06,0122.02.0055,No,No
0122.02.0055.07,0122.02.0055,No,No
